Date,Country Code,WHO Region,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
2022-02-20,DM,AMRO,225.0,10752,4.0,57
2022-03-06,DM,AMRO,140.0,11248,4.0,61
2022-03-13,DM,AMRO,281.0,11529,1.0,62
2022-03-27,DM,AMRO,60.0,11805,1.0,63
2022-05-29,DM,AMRO,381.0,14295,4.0,67
2022-06-26,DM,AMRO,71.0,14852,1.0,68
2022-10-02,DM,AMRO,895.0,15747,6.0,74
2020-03-22,DO,AMRO,67.0,72,2.0,2
2020-03-29,DO,AMRO,509.0,581,18.0,20
2020-04-05,DO,AMRO,907.0,1488,48.0,68
2020-04-12,DO,AMRO,1132.0,2620,58.0,126
2020-04-19,DO,AMRO,1715.0,4335,91.0,217
2020-04-26,DO,AMRO,1591.0,5926,56.0,273
2020-05-03,DO,AMRO,1652.0,7578,53.0,326
2020-05-10,DO,AMRO,2304.0,9882,59.0,385
2020-05-17,DO,AMRO,2228.0,12110,43.0,428
2020-05-24,DO,AMRO,2312.0,14422,30.0,458
2020-05-31,DO,AMRO,2486.0,16908,40.0,498
2020-06-07,DO,AMRO,2287.0,19195,38.0,536
2020-06-14,DO,AMRO,3377.0,22572,41.0,577
2020-06-21,DO,AMRO,3206.0,25778,78.0,655
2020-06-28,DO,AMRO,4841.0,30619,63.0,718
2020-07-05,DO,AMRO,5565.0,36184,68.0,786
2020-07-12,DO,AMRO,6930.0,43114,94.0,880
2020-07-19,DO,AMRO,8405.0,51519,91.0,971
2020-07-26,DO,AMRO,9377.0,60896,84.0,1055
2020-08-02,DO,AMRO,10519.0,71415,115.0,1170
2020-08-09,DO,AMRO,7363.0,78778,119.0,1289
2020-08-16,DO,AMRO,6767.0,85545,149.0,1438
2020-08-23,DO,AMRO,5016.0,90561,116.0,1554
2020-08-30,DO,AMRO,3165.0,93726,119.0,1673
2020-09-06,DO,AMRO,5050.0,98776,167.0,1840
2020-09-13,DO,AMRO,4316.0,103092,113.0,1953
2020-09-20,DO,AMRO,4608.0,107700,91.0,2044
2020-09-27,DO,AMRO,3257.0,110957,49.0,2093
2020-10-04,DO,AMRO,2969.0,113926,35.0,2128
2020-10-11,DO,AMRO,4088.0,118014,39.0,2167
2020-10-18,DO,AMRO,2911.0,120925,28.0,2195
2020-10-25,DO,AMRO,3093.0,124018,25.0,2220
2020-11-01,DO,AMRO,3000.0,127018,25.0,2245
2020-11-08,DO,AMRO,2627.0,129645,18.0,2263
2020-11-15,DO,AMRO,3580.0,133225,19.0,2282
2020-11-22,DO,AMRO,4545.0,137770,26.0,2308
2020-11-29,DO,AMRO,4883.0,142653,20.0,2328
2020-12-06,DO,AMRO,5002.0,147655,17.0,2345
2020-12-13,DO,AMRO,5930.0,153585,15.0,2360
2020-12-20,DO,AMRO,5479.0,159064,22.0,2382
2020-12-27,DO,AMRO,6876.0,165940,22.0,2404
2021-01-03,DO,AMRO,7025.0,172965,12.0,2416
2021-01-10,DO,AMRO,7679.0,180644,8.0,2424
2021-01-17,DO,AMRO,10695.0,191339,8.0,2432
2021-01-24,DO,AMRO,11168.0,202507,81.0,2513
2021-01-31,DO,AMRO,10046.0,212553,133.0,2646
2021-02-07,DO,AMRO,9595.0,222148,155.0,2801
2021-02-14,DO,AMRO,6747.0,228895,131.0,2932
2021-02-21,DO,AMRO,5607.0,234502,96.0,3028
2021-02-28,DO,AMRO,4507.0,239009,65.0,3093
2021-03-07,DO,AMRO,3651.0,242660,69.0,3162
2021-03-14,DO,AMRO,2956.0,245616,51.0,3213
2021-03-21,DO,AMRO,3373.0,248989,56.0,3269
2021-03-28,DO,AMRO,2593.0,251582,33.0,3302
2021-04-04,DO,AMRO,2199.0,253781,32.0,3334
2021-04-11,DO,AMRO,3405.0,257186,51.0,3385
2021-04-18,DO,AMRO,3441.0,260627,29.0,3414
2021-04-25,DO,AMRO,3317.0,263944,37.0,3451
2021-05-02,DO,AMRO,2917.0,266861,36.0,3487
2021-05-09,DO,AMRO,3739.0,270600,36.0,3523
2021-05-16,DO,AMRO,5672.0,276272,46.0,3569
2021-05-23,DO,AMRO,6413.0,282685,37.0,3606
2021-05-30,DO,AMRO,7841.0,290526,22.0,3628
2021-06-06,DO,AMRO,9155.0,299681,24.0,3652
2021-06-13,DO,AMRO,8166.0,307847,53.0,3705
2021-06-20,DO,AMRO,7968.0,315815,49.0,3754
2021-06-27,DO,AMRO,6256.0,322071,42.0,3796
2021-07-04,DO,AMRO,6305.0,328376,56.0,3852
2021-07-11,DO,AMRO,4677.0,333053,37.0,3889
2021-07-18,DO,AMRO,4094.0,337147,26.0,3915
2021-07-25,DO,AMRO,2522.0,339669,22.0,3937
2021-08-01,DO,AMRO,2236.0,341905,26.0,3963
2021-08-08,DO,AMRO,2246.0,344151,11.0,3974
2021-08-15,DO,AMRO,1809.0,345960,2.0,3976
2021-08-22,DO,AMRO,1677.0,347637,13.0,3989
2021-08-29,DO,AMRO,1983.0,349620,18.0,4007
2021-09-05,DO,AMRO,1833.0,351453,5.0,4012
2021-09-12,DO,AMRO,1618.0,353071,2.0,4014
2021-09-19,DO,AMRO,1942.0,355013,13.0,4027
2021-09-26,DO,AMRO,1921.0,356934,11.0,4038
2021-10-03,DO,AMRO,3323.0,360257,11.0,4049
2021-10-10,DO,AMRO,4806.0,365063,18.0,4067
2021-10-17,DO,AMRO,4637.0,369700,17.0,4084
2021-10-24,DO,AMRO,5845.0,375545,22.0,4106
2021-10-31,DO,AMRO,5429.0,380974,23.0,4129
2021-11-07,DO,AMRO,6295.0,387269,21.0,4150
2021-11-14,DO,AMRO,7339.0,394608,16.0,4166
2021-11-21,DO,AMRO,7306.0,401914,20.0,4186
2021-11-28,DO,AMRO,4597.0,406511,18.0,4204
2021-12-05,DO,AMRO,1734.0,408245,8.0,4212
2021-12-12,DO,AMRO,1842.0,410087,6.0,4218
2021-12-19,DO,AMRO,1179.0,411266,4.0,4222
2021-12-26,DO,AMRO,2621.0,413887,15.0,4237
2022-01-02,DO,AMRO,6040.0,419927,10.0,4247
2022-01-09,DO,AMRO,31258.0,451185,8.0,4255
2022-01-16,DO,AMRO,43410.0,494595,13.0,4268
2022-01-23,DO,AMRO,42172.0,536767,17.0,4285
2022-01-30,DO,AMRO,16064.0,552831,16.0,4301
2022-02-06,DO,AMRO,8826.0,561657,21.0,4322
2022-02-13,DO,AMRO,7367.0,569024,21.0,4343
2022-02-20,DO,AMRO,2528.0,571552,14.0,4357
2022-02-27,DO,AMRO,2519.0,574071,11.0,4368
2022-03-06,DO,AMRO,1812.0,575883,3.0,4371
2022-03-13,DO,AMRO,484.0,576367,3.0,4374
2022-03-20,DO,AMRO,950.0,577317,1.0,4375
2022-04-24,DO,AMRO,334.0,579079,1.0,4376
2022-05-22,DO,AMRO,838.0,581250,1.0,4377
2022-06-12,DO,AMRO,4665.0,590764,3.0,4380
2022-06-19,DO,AMRO,5918.0,596682,2.0,4382
2022-06-26,DO,AMRO,5672.0,602354,1.0,4383
2022-08-07,DO,AMRO,3930.0,632655,1.0,4384
2020-03-22,EC,AMRO,483.0,506,7.0,7
2020-03-29,EC,AMRO,1317.0,1823,41.0,48
2020-04-05,EC,AMRO,1642.0,3465,124.0,172
2020-04-12,EC,AMRO,3792.0,7257,143.0,315
2020-04-19,EC,AMRO,1765.0,9022,141.0,456
2020-04-26,EC,AMRO,13697.0,22719,120.0,576
2020-05-03,EC,AMRO,4745.0,27464,795.0,1371
2020-05-10,EC,AMRO,1607.0,29071,346.0,1717
2020-05-17,EC,AMRO,2396.0,31467,877.0,2594
2020-05-24,EC,AMRO,4791.0,36258,502.0,3096
2020-05-31,EC,AMRO,2585.0,38843,250.0,3346
2020-06-07,EC,AMRO,3885.0,42728,262.0,3608
2020-06-14,EC,AMRO,3628.0,46356,266.0,3874
2020-06-21,EC,AMRO,3827.0,50183,325.0,4199
2020-06-28,EC,AMRO,4391.0,54574,225.0,4424
2020-07-05,EC,AMRO,6961.0,61535,345.0,4769
2020-07-12,EC,AMRO,5674.0,67209,262.0,5031
2020-07-19,EC,AMRO,6173.0,73382,251.0,5282
2020-07-26,EC,AMRO,6654.0,80036,225.0,5507
2020-08-02,EC,AMRO,6196.0,86232,229.0,5736
2020-08-09,EC,AMRO,7340.0,93572,180.0,5916
2020-08-16,EC,AMRO,7116.0,100688,149.0,6065
2020-08-23,EC,AMRO,6401.0,107089,212.0,6277
2020-08-30,EC,AMRO,5817.0,112906,260.0,6537
2020-09-06,EC,AMRO,5139.0,118045,187.0,6724
2020-09-13,EC,AMRO,-1594.0,116451,4140.0,10864
2020-09-20,EC,AMRO,9169.0,125620,225.0,11089
2020-09-27,EC,AMRO,8361.0,133981,184.0,11273
2020-10-04,EC,AMRO,6370.0,140351,324.0,11597
2020-10-11,EC,AMRO,6477.0,146828,591.0,12188
2020-10-18,EC,AMRO,5594.0,152422,187.0,12375
2020-10-25,EC,AMRO,7192.0,159614,167.0,12542
2020-11-01,EC,AMRO,8578.0,168192,128.0,12670
2020-11-08,EC,AMRO,5294.0,173486,145.0,12815
2020-11-15,EC,AMRO,6141.0,179627,182.0,12997
2020-11-22,EC,AMRO,5249.0,184876,142.0,13139
2020-11-29,EC,AMRO,6033.0,190909,232.0,13371
2020-12-06,EC,AMRO,6482.0,197391,385.0,13756
2020-12-13,EC,AMRO,4133.0,201524,118.0,13874
2020-12-20,EC,AMRO,4396.0,205920,74.0,13948
2020-12-27,EC,AMRO,3354.0,209274,42.0,13990
2021-01-03,EC,AMRO,5239.0,214513,69.0,14059
2021-01-10,EC,AMRO,5836.0,220349,118.0,14177
2021-01-17,EC,AMRO,10459.0,230808,139.0,14316
2021-01-24,EC,AMRO,7424.0,238232,280.0,14596
2021-01-31,EC,AMRO,11547.0,249779,255.0,14851
2021-02-07,EC,AMRO,7336.0,257115,153.0,15004
2021-02-14,EC,AMRO,8412.0,265527,265.0,15269
2021-02-21,EC,AMRO,7570.0,273097,244.0,15513
2021-02-28,EC,AMRO,9502.0,282599,200.0,15713
2021-03-07,EC,AMRO,10344.0,292943,307.0,16020
2021-03-14,EC,AMRO,7723.0,300666,195.0,16215
2021-03-21,EC,AMRO,10202.0,310868,220.0,16435
2021-03-28,EC,AMRO,11831.0,322699,244.0,16679
2021-04-04,EC,AMRO,10476.0,333175,250.0,16929
2021-04-11,EC,AMRO,11702.0,344877,346.0,17275
2021-04-18,EC,AMRO,13280.0,358157,366.0,17641
2021-04-25,EC,AMRO,14597.0,372754,517.0,18158
2021-05-02,EC,AMRO,11835.0,384589,566.0,18724
2021-05-09,EC,AMRO,14332.0,398921,413.0,19137
2021-05-16,EC,AMRO,10599.0,409520,555.0,19692
2021-05-23,EC,AMRO,8320.0,417840,488.0,20180
2021-05-30,EC,AMRO,6901.0,424741,305.0,20485
2021-06-06,EC,AMRO,6688.0,431429,288.0,20773
2021-06-13,EC,AMRO,6679.0,438108,245.0,21018
2021-06-20,EC,AMRO,7478.0,445586,266.0,21284
2021-06-27,EC,AMRO,7776.0,453362,201.0,21485
2021-07-04,EC,AMRO,8780.0,462142,175.0,21660
2021-07-11,EC,AMRO,5834.0,467976,154.0,21814
2021-07-18,EC,AMRO,7239.0,475215,119.0,21933
2021-07-25,EC,AMRO,5505.0,480720,8864.0,30797
2021-08-01,EC,AMRO,6652.0,487372,834.0,31631
2021-08-08,EC,AMRO,4459.0,491831,157.0,31788
2021-08-15,EC,AMRO,2988.0,494819,166.0,31954
2021-08-22,EC,AMRO,3795.0,498614,131.0,32085
2021-08-29,EC,AMRO,2435.0,501049,138.0,32223
2021-09-05,EC,AMRO,2465.0,503514,111.0,32334
2021-09-12,EC,AMRO,1561.0,505075,31.0,32365
2021-09-19,EC,AMRO,1464.0,506539,269.0,32634
2021-09-26,EC,AMRO,1533.0,508072,98.0,32732
2021-10-03,EC,AMRO,2547.0,510619,59.0,32791
2021-10-10,EC,AMRO,1279.0,511898,56.0,32847
2021-10-17,EC,AMRO,1404.0,513302,79.0,32926
2021-10-24,EC,AMRO,2009.0,515311,22.0,32948
2021-10-31,EC,AMRO,1620.0,516931,30.0,32978
2021-11-07,EC,AMRO,2044.0,518975,10.0,32988
2021-11-14,EC,AMRO,2304.0,521279,82.0,33070
2021-11-21,EC,AMRO,2568.0,523847,51.0,33121
2021-11-28,EC,AMRO,2290.0,526137,64.0,33185
2021-12-05,EC,AMRO,2453.0,528590,262.0,33447
2021-12-12,EC,AMRO,3840.0,532430,101.0,33548
2021-12-19,EC,AMRO,3699.0,536129,45.0,33593
2021-12-26,EC,AMRO,5239.0,541368,54.0,33647
2022-01-02,EC,AMRO,8050.0,549418,34.0,33681
2022-01-09,EC,AMRO,11867.0,561285,21.0,33702
2022-01-16,EC,AMRO,41657.0,602942,504.0,34206
2022-01-23,EC,AMRO,61722.0,664664,81.0,34287
2022-01-30,EC,AMRO,52421.0,717085,202.0,34489
2022-02-06,EC,AMRO,44236.0,761321,227.0,34716
2022-02-13,EC,AMRO,32499.0,793820,290.0,35006
2022-02-20,EC,AMRO,21752.0,815572,137.0,35143
2022-02-27,EC,AMRO,14240.0,829812,93.0,35236
2022-03-06,EC,AMRO,8708.0,838520,72.0,35308
2022-03-13,EC,AMRO,9950.0,848470,32.0,35340
2022-03-20,EC,AMRO,4941.0,853411,53.0,35393
2022-03-27,EC,AMRO,3888.0,857299,25.0,35418
2022-04-03,EC,AMRO,4454.0,861753,26.0,35444
2022-04-10,EC,AMRO,2324.0,864077,23.0,35467
2022-04-17,EC,AMRO,2643.0,866720,60.0,35527
2022-04-24,EC,AMRO,1333.0,868053,54.0,35581
2022-05-01,EC,AMRO,1396.0,869449,13.0,35594
2022-05-08,EC,AMRO,1340.0,870789,5.0,35599
2022-05-15,EC,AMRO,1210.0,871999,7.0,35606
2022-05-22,EC,AMRO,1610.0,873609,7.0,35613
2022-05-29,EC,AMRO,2400.0,876009,9.0,35622
2022-06-05,EC,AMRO,7215.0,883224,27.0,35649
2022-06-12,EC,AMRO,5224.0,888448,7.0,35656
2022-06-19,EC,AMRO,6610.0,895058,28.0,35684
2022-06-26,EC,AMRO,8004.0,903062,26.0,35710
2022-07-03,EC,AMRO,8120.0,911182,31.0,35741
2022-07-10,EC,AMRO,7297.0,918479,8.0,35749
2022-07-17,EC,AMRO,11636.0,930115,20.0,35769
2022-07-24,EC,AMRO,16372.0,946487,17.0,35786
2022-07-31,EC,AMRO,17181.0,963668,15.0,35801
2022-08-07,EC,AMRO,15634.0,979302,10.0,35811
2022-08-21,EC,AMRO,4644.0,987570,1.0,35812
2022-08-28,EC,AMRO,6288.0,993858,18.0,35830
2022-09-04,EC,AMRO,2927.0,996785,30.0,35860
2022-09-11,EC,AMRO,1417.0,998202,16.0,35876
2022-09-18,EC,AMRO,2996.0,1001198,9.0,35885
2022-09-25,EC,AMRO,1852.0,1003050,5.0,35890
2022-10-02,EC,AMRO,1665.0,1004715,1.0,35891
2022-10-09,EC,AMRO,1543.0,1006258,1.0,35892
2022-10-16,EC,AMRO,664.0,1006922,2.0,35894
2022-10-23,EC,AMRO,631.0,1007553,3.0,35897
2022-10-30,EC,AMRO,482.0,1008035,1.0,35898
2022-11-06,EC,AMRO,910.0,1008945,2.0,35900
2022-11-13,EC,AMRO,760.0,1009705,1.0,35901
2022-11-20,EC,AMRO,2179.0,1011884,3.0,35904
2022-11-27,EC,AMRO,2607.0,1014491,1.0,35905
2022-12-04,EC,AMRO,3688.0,1018179,2.0,35907
2022-12-11,EC,AMRO,9243.0,1027422,12.0,35919
2022-12-18,EC,AMRO,7818.0,1035240,10.0,35929
2022-12-25,EC,AMRO,5223.0,1040463,5.0,35934
2023-01-01,EC,AMRO,4286.0,1044749,14.0,35948
2023-01-08,EC,AMRO,2723.0,1047472,22.0,35970
2023-01-15,EC,AMRO,3410.0,1050882,21.0,35991
2023-01-22,EC,AMRO,2723.0,1053605,7.0,35998
2023-01-29,EC,AMRO,1419.0,1055024,7.0,36005
2023-02-05,EC,AMRO,898.0,1055922,1.0,36006
2023-02-12,EC,AMRO,530.0,1056452,4.0,36010
2023-02-19,EC,AMRO,385.0,1056837,3.0,36013
2023-02-26,EC,AMRO,284.0,1057121,1.0,36014
2023-03-05,EC,AMRO,487.0,1057608,1.0,36015
2023-03-12,EC,AMRO,396.0,1058004,1.0,36016
2023-03-19,EC,AMRO,487.0,1058491,1.0,36017
2023-04-16,EC,AMRO,998.0,1060527,1.0,36018
2023-04-23,EC,AMRO,573.0,1061100,1.0,36019
2023-11-12,EC,AMRO,209.0,1063105,1.0,36020
2023-11-26,EC,AMRO,495.0,1063957,1.0,36021
2023-12-03,EC,AMRO,1027.0,1064984,1.0,36022
2023-12-10,EC,AMRO,918.0,1065902,1.0,36023
2023-12-17,EC,AMRO,808.0,1066710,1.0,36024
2024-01-07,EC,AMRO,734.0,1069133,3.0,36027
2024-01-14,EC,AMRO,1055.0,1070188,6.0,36033
2024-01-21,EC,AMRO,859.0,1071047,1.0,36034
2024-01-28,EC,AMRO,583.0,1071630,5.0,36039
2024-02-11,EC,AMRO,473.0,1072654,1.0,36040
2024-02-18,EC,AMRO,415.0,1073069,3.0,36043
2024-03-10,EC,AMRO,494.0,1074656,1.0,36044
2024-03-17,EC,AMRO,409.0,1075065,1.0,36045
2024-03-24,EC,AMRO,381.0,1075446,1.0,36046
2024-03-31,EC,AMRO,233.0,1075679,1.0,36047
2024-04-07,EC,AMRO,185.0,1075864,1.0,36048
2024-05-05,EC,AMRO,35.0,1076087,1.0,36049
2024-06-16,EC,AMRO,115.0,1076545,1.0,36050
2024-08-04,EC,AMRO,451.0,1077739,1.0,36051
2024-08-11,EC,AMRO,89.0,1077828,1.0,36052
2020-03-15,EG,EMRO,62.0,110,2.0,2
2020-03-22,EG,EMRO,184.0,294,8.0,10
2020-03-29,EG,EMRO,282.0,576,26.0,36
2020-04-05,EG,EMRO,494.0,1070,35.0,71
2020-04-12,EG,EMRO,869.0,1939,75.0,146
2020-04-19,EG,EMRO,1093.0,3032,78.0,224
2020-04-26,EG,EMRO,1287.0,4319,83.0,307
2020-05-03,EG,EMRO,1874.0,6193,108.0,415
2020-05-10,EG,EMRO,2771.0,8964,99.0,514
2020-05-17,EG,EMRO,2755.0,11719,98.0,612
2020-05-24,EG,EMRO,4794.0,16513,123.0,735
2020-05-31,EG,EMRO,6936.0,23449,178.0,913
2020-06-07,EG,EMRO,9163.0,32612,285.0,1198
2020-06-14,EG,EMRO,10368.0,42980,286.0,1484
2020-06-21,EG,EMRO,10778.0,53758,622.0,2106
2020-06-28,EG,EMRO,10165.0,63923,602.0,2708
2020-07-05,EG,EMRO,10112.0,74035,572.0,3280
2020-07-12,EG,EMRO,7123.0,81158,489.0,3769
2020-07-19,EG,EMRO,6014.0,87172,482.0,4251
2020-07-26,EG,EMRO,4411.0,91583,307.0,4558
2020-08-02,EG,EMRO,2733.0,94316,276.0,4834
2020-08-09,EG,EMRO,998.0,95314,158.0,4992
2020-08-16,EG,EMRO,1022.0,96336,149.0,5141
2020-08-23,EG,EMRO,901.0,97237,102.0,5243
2020-08-30,EG,EMRO,1260.0,98497,133.0,5376
2020-09-06,EG,EMRO,1215.0,99712,135.0,5511
2020-09-13,EG,EMRO,1144.0,100856,116.0,5627
2020-09-20,EG,EMRO,1044.0,101900,123.0,5750
2020-09-27,EG,EMRO,836.0,102736,119.0,5869
2020-10-04,EG,EMRO,839.0,103575,101.0,5970
2020-10-11,EG,EMRO,812.0,104387,70.0,6040
2020-10-18,EG,EMRO,910.0,105297,69.0,6109
2020-10-25,EG,EMRO,1100.0,106397,78.0,6187
2020-11-01,EG,EMRO,1158.0,107555,79.0,6266
2020-11-08,EG,EMRO,1407.0,108962,89.0,6355
2020-11-15,EG,EMRO,1585.0,110547,87.0,6442
2020-11-22,EG,EMRO,2129.0,112676,93.0,6535
2020-11-29,EG,EMRO,2507.0,115183,86.0,6621
2020-12-06,EG,EMRO,2831.0,118014,129.0,6750
2020-12-13,EG,EMRO,3075.0,121089,148.0,6898
2020-12-20,EG,EMRO,3802.0,124891,171.0,7069
2020-12-27,EG,EMRO,6424.0,131315,283.0,7352
2021-01-03,EG,EMRO,9563.0,140878,389.0,7741
2021-01-10,EG,EMRO,7921.0,148799,401.0,8142
2021-01-17,EG,EMRO,6708.0,155507,385.0,8527
2021-01-24,EG,EMRO,5636.0,161143,375.0,8902
2021-01-31,EG,EMRO,4275.0,165418,361.0,9263
2021-02-07,EG,EMRO,3688.0,169106,341.0,9604
2021-02-14,EG,EMRO,4096.0,173202,331.0,9935
2021-02-21,EG,EMRO,4341.0,177543,363.0,10298
2021-02-28,EG,EMRO,4286.0,181829,341.0,10639
2021-03-07,EG,EMRO,4093.0,185922,315.0,10954
2021-03-14,EG,EMRO,4358.0,190280,302.0,11256
2021-03-21,EG,EMRO,4491.0,194771,301.0,11557
2021-03-28,EG,EMRO,4593.0,199364,288.0,11845
2021-04-04,EG,EMRO,4892.0,204256,278.0,12123
2021-04-11,EG,EMRO,5421.0,209677,282.0,12405
2021-04-18,EG,EMRO,5807.0,215484,289.0,12694
2021-04-25,EG,EMRO,6086.0,221570,304.0,12998
2021-05-02,EG,EMRO,7014.0,228584,404.0,13402
2021-05-09,EG,EMRO,7688.0,236272,443.0,13845
2021-05-16,EG,EMRO,8248.0,244520,424.0,14269
2021-05-23,EG,EMRO,8170.0,252690,401.0,14670
2021-05-30,EG,EMRO,7969.0,260659,331.0,15001
2021-06-06,EG,EMRO,6512.0,267171,308.0,15309
2021-06-13,EG,EMRO,5320.0,272491,273.0,15582
2021-06-20,EG,EMRO,4265.0,276756,247.0,15829
2021-06-27,EG,EMRO,3249.0,280005,233.0,16062
2021-07-04,EG,EMRO,1898.0,281903,180.0,16242
2021-07-11,EG,EMRO,1082.0,282985,141.0,16383
2021-07-18,EG,EMRO,651.0,283636,56.0,16439
2021-07-25,EG,EMRO,349.0,283985,42.0,16481
2021-08-01,EG,EMRO,277.0,284262,43.0,16524
2021-08-08,EG,EMRO,379.0,284641,42.0,16566
2021-08-15,EG,EMRO,616.0,285257,49.0,16615
2021-08-22,EG,EMRO,911.0,286168,48.0,16663
2021-08-29,EG,EMRO,1476.0,287644,51.0,16714
2021-09-05,EG,EMRO,2040.0,289684,62.0,16776
2021-09-12,EG,EMRO,2792.0,292476,84.0,16860
2021-09-19,EG,EMRO,3800.0,296276,91.0,16951
2021-09-26,EG,EMRO,4669.0,300945,198.0,17149
2021-10-03,EG,EMRO,5085.0,306030,250.0,17399
2021-10-10,EG,EMRO,5546.0,311576,259.0,17658
2021-10-17,EG,EMRO,6009.0,317585,268.0,17926
2021-10-24,EG,EMRO,6148.0,323733,316.0,18242
2021-10-31,EG,EMRO,6351.0,330084,350.0,18592
2021-11-07,EG,EMRO,6498.0,336582,419.0,19011
2021-11-14,EG,EMRO,6444.0,343026,424.0,19435
2021-11-21,EG,EMRO,6487.0,349513,437.0,19872
2021-11-28,EG,EMRO,6254.0,355767,433.0,20305
2021-12-05,EG,EMRO,6493.0,362260,377.0,20682
2021-12-12,EG,EMRO,6075.0,368335,333.0,21015
2021-12-19,EG,EMRO,6076.0,374411,300.0,21315
2021-12-26,EG,EMRO,6109.0,380520,256.0,21571
2022-01-02,EG,EMRO,5838.0,386358,197.0,21768
2022-01-09,EG,EMRO,5587.0,391945,170.0,21938
2022-01-16,EG,EMRO,6934.0,398879,185.0,22123
2022-01-23,EG,EMRO,9616.0,408495,207.0,22330
2022-01-30,EG,EMRO,12983.0,421478,236.0,22566
2022-02-06,EG,EMRO,15872.0,437350,311.0,22877
2022-02-13,EG,EMRO,15471.0,452821,415.0,23292
2022-02-20,EG,EMRO,14627.0,467448,402.0,23694
2022-02-27,EG,EMRO,13279.0,480727,298.0,23992
2022-03-06,EG,EMRO,9149.0,489876,180.0,24172
2022-03-13,EG,EMRO,5497.0,495373,105.0,24277
2022-03-20,EG,EMRO,5516.0,500889,84.0,24361
2022-03-27,EG,EMRO,4375.0,505264,56.0,24417
2022-04-03,EG,EMRO,3913.0,509177,56.0,24473
2022-04-10,EG,EMRO,2800.0,511977,49.0,24522
2022-04-17,EG,EMRO,868.0,512845,42.0,24564
2022-04-24,EG,EMRO,623.0,513468,42.0,24606
2022-05-01,EG,EMRO,322.0,513790,35.0,24641
2022-05-08,EG,EMRO,56.0,513846,28.0,24669
2022-05-15,EG,EMRO,35.0,513881,21.0,24690
2022-05-22,EG,EMRO,35.0,513916,14.0,24704
2022-05-29,EG,EMRO,28.0,513944,14.0,24718
2022-06-05,EG,EMRO,31.0,513975,1.0,24719
2022-06-12,EG,EMRO,33.0,514008,1.0,24720
2022-06-19,EG,EMRO,39.0,514047,2.0,24722
2022-06-26,EG,EMRO,41.0,514088,1.0,24723
2022-07-03,EG,EMRO,45.0,514133,1.0,24724
2022-07-10,EG,EMRO,49.0,514182,1.0,24725
2022-07-17,EG,EMRO,231.0,514413,25.0,24750
2022-07-24,EG,EMRO,246.0,514659,15.0,24765
2022-07-31,EG,EMRO,232.0,514891,10.0,24775
2022-08-07,EG,EMRO,191.0,515082,6.0,24781
2022-08-14,EG,EMRO,116.0,515198,5.0,24786
2022-08-21,EG,EMRO,66.0,515264,5.0,24791
2022-08-28,EG,EMRO,44.0,515308,3.0,24794
2022-09-04,EG,EMRO,27.0,515335,2.0,24796
2022-09-18,EG,EMRO,13.0,515361,1.0,24797
2022-10-16,EG,EMRO,9.0,515397,1.0,24798
2022-12-04,EG,EMRO,14.0,515456,1.0,24799
2022-12-11,EG,EMRO,19.0,515475,1.0,24800
2022-12-18,EG,EMRO,18.0,515493,1.0,24801
2022-12-25,EG,EMRO,21.0,515514,1.0,24802
2023-01-08,EG,EMRO,23.0,515556,1.0,24803
2023-01-15,EG,EMRO,24.0,515580,2.0,24805
2023-01-29,EG,EMRO,26.0,515635,1.0,24806
2023-02-05,EG,EMRO,31.0,515666,1.0,24807
2023-02-12,EG,EMRO,32.0,515698,2.0,24809
2023-02-19,EG,EMRO,31.0,515729,1.0,24810
2023-02-26,EG,EMRO,30.0,515759,2.0,24812
2023-03-05,EG,EMRO,33.0,515792,3.0,24815
2023-03-12,EG,EMRO,31.0,515823,2.0,24817
2023-03-19,EG,EMRO,29.0,515852,2.0,24819
2023-03-26,EG,EMRO,30.0,515882,2.0,24821
2023-04-02,EG,EMRO,31.0,515913,2.0,24823
2023-04-09,EG,EMRO,29.0,515942,1.0,24824
2023-04-16,EG,EMRO,28.0,515970,2.0,24826
2023-04-23,EG,EMRO,26.0,515996,2.0,24828
2023-04-30,EG,EMRO,27.0,516023,2.0,24830
2020-04-05,SV,AMRO,37.0,56,3.0,3
2020-04-12,SV,AMRO,62.0,118,3.0,6
2020-04-19,SV,AMRO,72.0,190,1.0,7
2020-04-26,SV,AMRO,84.0,274,1.0,8
2020-05-03,SV,AMRO,172.0,446,2.0,10
2020-05-10,SV,AMRO,338.0,784,6.0,16
2020-05-17,SV,AMRO,481.0,1265,9.0,25
2020-05-24,SV,AMRO,554.0,1819,8.0,33
2020-05-31,SV,AMRO,576.0,2395,11.0,44
2020-06-07,SV,AMRO,539.0,2934,9.0,53
2020-06-14,SV,AMRO,669.0,3603,19.0,72
2020-06-21,SV,AMRO,872.0,4475,21.0,93
2020-06-28,SV,AMRO,1252.0,5727,50.0,143
2020-07-05,SV,AMRO,1780.0,7507,67.0,210
2020-07-12,SV,AMRO,1884.0,9391,44.0,254
2020-07-19,SV,AMRO,2117.0,11508,70.0,324
2020-07-26,SV,AMRO,2713.0,14221,66.0,390
2020-08-02,SV,AMRO,2829.0,17050,69.0,459
2020-08-09,SV,AMRO,2928.0,19978,77.0,536
2020-08-16,SV,AMRO,2641.0,22619,67.0,603
2020-08-23,SV,AMRO,1801.0,24420,51.0,654
2020-08-30,SV,AMRO,1117.0,25537,54.0,708
