Case_Id,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
ID22349,2022-10-23,ID,14093.0,6470961.0,116.0,158429.0
ID22350,2022-10-30,ID,19661.0,6490622.0,168.0,158597.0
ID22351,2022-11-06,ID,30670.0,6521292.0,232.0,158829.0
ID22352,2022-11-13,ID,40212.0,6561504.0,275.0,159104.0
ID22353,2022-11-20,ID,46863.0,6608367.0,275.0,159379.0
ID22354,2022-11-27,ID,41877.0,6650244.0,297.0,159676.0
ID22355,2022-12-04,ID,29959.0,6680203.0,302.0,159978.0
ID22356,2022-12-11,ID,18587.0,6698790.0,246.0,160224.0
ID22357,2022-12-18,ID,10807.0,6709597.0,174.0,160398.0
ID22358,2022-12-25,ID,6527.0,6716124.0,139.0,160537.0
ID22359,2023-01-01,ID,4057.0,6720181.0,82.0,160619.0
ID22360,2023-01-08,ID,3365.0,6723546.0,64.0,160683.0
ID22361,2023-01-15,ID,2540.0,6726086.0,44.0,160727.0
ID22362,2023-01-22,ID,1979.0,6728065.0,54.0,160781.0
ID22363,2023-01-29,ID,1508.0,6729573.0,22.0,160803.0
ID22364,2023-02-05,ID,1562.0,6731135.0,29.0,160832.0
ID22365,2023-02-12,ID,1664.0,6732799.0,32.0,160864.0
ID22366,2023-02-19,ID,1416.0,6734215.0,22.0,160886.0
ID22367,2023-02-26,ID,1413.0,6735628.0,22.0,160908.0
ID22368,2023-03-05,ID,1531.0,6737159.0,22.0,160930.0
ID22369,2023-03-12,ID,1908.0,6739067.0,18.0,160948.0
ID22370,2023-03-19,ID,2287.0,6741354.0,23.0,160971.0
ID22371,2023-03-26,ID,2679.0,6744033.0,23.0,160994.0
ID22372,2023-04-02,ID,3330.0,6747363.0,33.0,161027.0
ID22373,2023-04-09,ID,3805.0,6751168.0,25.0,161052.0
ID22374,2023-04-16,ID,6277.0,6757445.0,71.0,161123.0
ID22375,2023-04-23,ID,6495.0,6763940.0,54.0,161177.0
ID22376,2023-04-30,ID,10781.0,6774721.0,107.0,161284.0
ID22377,2023-05-07,ID,12633.0,6787354.0,175.0,161459.0
ID22378,2023-05-14,ID,9982.0,6797336.0,150.0,161609.0
ID22379,2023-05-21,ID,4754.0,6802090.0,65.0,161674.0
ID22380,2023-05-28,ID,4198.0,6806288.0,65.0,161739.0
ID22381,2023-06-04,ID,2249.0,6808537.0,50.0,161789.0
ID22382,2023-06-11,ID,1582.0,6810119.0,32.0,161821.0
ID22383,2023-06-18,ID,1009.0,6811128.0,23.0,161844.0
ID22384,2023-06-25,ID,652.0,6811780.0,21.0,161865.0
ID22385,2023-07-02,ID,307.0,6812087.0,13.0,161878.0
ID22386,2023-07-09,ID,302.0,6812389.0,6.0,161884.0
ID22387,2023-07-16,ID,281.0,6812670.0,11.0,161895.0
ID22388,2023-07-23,ID,148.0,6812818.0,8.0,161903.0
ID22389,2023-07-30,ID,148.0,6812966.0,11.0,161914.0
ID22390,2023-08-06,ID,129.0,6813095.0,2.0,161916.0
ID22393,2023-08-27,ID,68.0,6813301.0,2.0,161918.0
ID22408,2023-12-10,ID,1727.0,6815156.0,5.0,161923.0
ID22409,2023-12-17,ID,1998.0,6817154.0,7.0,161930.0
ID22410,2023-12-24,ID,2676.0,6819830.0,24.0,161954.0
ID22411,2023-12-31,ID,1940.0,6821770.0,18.0,161972.0
ID22412,2024-01-07,ID,1996.0,6823766.0,23.0,161995.0
ID22413,2024-01-14,ID,1772.0,6825538.0,20.0,162015.0
ID22414,2024-01-21,ID,1212.0,6826750.0,18.0,162033.0
ID22415,2024-01-28,ID,919.0,6827669.0,12.0,162045.0
ID22416,2024-02-04,ID,599.0,6828268.0,9.0,162054.0
ID22417,2024-02-11,ID,58.0,6828326.0,-4.0,162050.0
ID22420,2024-03-03,ID,441.0,6828808.0,5.0,162055.0
ID22421,2024-03-10,ID,48.0,6828856.0,1.0,162056.0
ID22426,2024-04-14,ID,6.0,6828963.0,2.0,162058.0
ID22439,2024-07-14,ID,45.0,6829305.0,1.0,162059.0
IE22456,2020-03-08,IE,18.0,18.0,1.0,1.0
IE22457,2020-03-15,IE,72.0,90.0,1.0,2.0
IE22458,2020-03-22,IE,593.0,683.0,3.0,5.0
IE22459,2020-03-29,IE,1438.0,2121.0,49.0,54.0
IE22460,2020-04-05,IE,2152.0,4273.0,121.0,175.0
IE22461,2020-04-12,IE,3816.0,8089.0,279.0,454.0
IE22462,2020-04-19,IE,5891.0,13980.0,342.0,796.0
IE22463,2020-04-26,IE,4204.0,18184.0,290.0,1086.0
IE22464,2020-05-03,IE,2649.0,20833.0,201.0,1287.0
IE22465,2020-05-10,IE,1708.0,22541.0,165.0,1452.0
IE22466,2020-05-17,IE,1415.0,23956.0,83.0,1535.0
IE22467,2020-05-24,IE,550.0,24506.0,61.0,1596.0
IE22468,2020-05-31,IE,370.0,24876.0,39.0,1635.0
IE22469,2020-06-07,IE,287.0,25163.0,27.0,1662.0
IE22470,2020-06-14,IE,87.0,25250.0,23.0,1685.0
IE22471,2020-06-21,IE,118.0,25368.0,14.0,1699.0
IE22472,2020-06-28,IE,46.0,25414.0,12.0,1711.0
IE22473,2020-07-05,IE,84.0,25498.0,8.0,1719.0
IE22474,2020-07-12,IE,91.0,25589.0,4.0,1723.0
IE22475,2020-07-19,IE,141.0,25730.0,5.0,1728.0
IE22476,2020-07-26,IE,115.0,25845.0,3.0,1731.0
IE22477,2020-08-02,IE,220.0,26065.0,2.0,1733.0
IE22478,2020-08-09,IE,405.0,26470.0,1.0,1734.0
IE22479,2020-08-16,IE,525.0,26995.0,3.0,1737.0
IE22480,2020-08-23,IE,760.0,27755.0,2.0,1739.0
IE22481,2020-08-30,IE,824.0,28579.0,1.0,1740.0
IE22482,2020-09-06,IE,724.0,29303.0,1.0,1741.0
IE22483,2020-09-13,IE,1268.0,30571.0,8.0,1749.0
IE22484,2020-09-20,IE,1700.0,32271.0,14.0,1763.0
IE22485,2020-09-27,IE,2044.0,34315.0,8.0,1771.0
IE22486,2020-10-04,IE,2748.0,37063.0,12.0,1783.0
IE22487,2020-10-11,IE,3640.0,40703.0,14.0,1797.0
IE22488,2020-10-18,IE,6724.0,47427.0,28.0,1825.0
IE22489,2020-10-25,IE,8912.0,56339.0,35.0,1860.0
IE22490,2020-11-01,IE,5798.0,62137.0,42.0,1902.0
IE22491,2020-11-08,IE,3479.0,65616.0,38.0,1940.0
IE22492,2020-11-15,IE,2561.0,68177.0,39.0,1979.0
IE22493,2020-11-22,IE,2703.0,70880.0,54.0,2033.0
IE22494,2020-11-29,IE,1897.0,72777.0,36.0,2069.0
IE22495,2020-12-06,IE,1792.0,74569.0,47.0,2116.0
IE22496,2020-12-13,IE,2016.0,76585.0,35.0,2151.0
IE22497,2020-12-20,IE,2747.0,79332.0,31.0,2182.0
IE22498,2020-12-27,IE,5844.0,85176.0,48.0,2230.0
IE22499,2021-01-03,IE,9434.0,94610.0,64.0,2294.0
IE22500,2021-01-10,IE,42352.0,136962.0,105.0,2399.0
IE22501,2021-01-17,IE,30664.0,167626.0,290.0,2689.0
IE22502,2021-01-24,IE,17731.0,185357.0,417.0,3106.0
IE22503,2021-01-31,IE,9613.0,194970.0,452.0,3558.0
IE22504,2021-02-07,IE,7871.0,202841.0,388.0,3946.0
IE22505,2021-02-14,IE,5957.0,208798.0,281.0,4227.0
IE22506,2021-02-21,IE,5680.0,214478.0,190.0,4417.0
IE22507,2021-02-28,IE,4851.0,219329.0,150.0,4567.0
IE22508,2021-03-07,IE,3918.0,223247.0,96.0,4663.0
IE22509,2021-03-14,IE,3651.0,226898.0,62.0,4725.0
IE22510,2021-03-21,IE,3486.0,230384.0,60.0,4785.0
IE22511,2021-03-28,IE,4021.0,234405.0,43.0,4828.0
IE22512,2021-04-04,IE,3860.0,238265.0,48.0,4876.0
IE22513,2021-04-11,IE,3005.0,241270.0,32.0,4908.0
IE22514,2021-04-18,IE,2627.0,243897.0,27.0,4935.0
IE22515,2021-04-25,IE,2924.0,246821.0,20.0,4955.0
IE22516,2021-05-02,IE,3127.0,249948.0,16.0,4971.0
IE22517,2021-05-09,IE,3034.0,252982.0,12.0,4983.0
IE22518,2021-05-16,IE,2966.0,255948.0,9.0,4992.0
IE22519,2021-05-23,IE,3109.0,259057.0,11.0,5003.0
IE22520,2021-05-30,IE,2871.0,261928.0,10.0,5013.0
IE22521,2021-06-06,IE,2919.0,264847.0,9.0,5022.0
IE22522,2021-06-13,IE,2289.0,267136.0,1.0,5023.0
IE22523,2021-06-20,IE,2193.0,269329.0,9.0,5032.0
IE22524,2021-06-27,IE,2226.0,271555.0,3.0,5035.0
IE22525,2021-07-04,IE,2819.0,274374.0,6.0,5041.0
IE22526,2021-07-11,IE,3439.0,277813.0,2.0,5043.0
IE22527,2021-07-18,IE,5219.0,283032.0,4.0,5047.0
IE22528,2021-07-25,IE,8571.0,291603.0,5.0,5052.0
IE22529,2021-08-01,IE,9024.0,300627.0,9.0,5061.0
IE22530,2021-08-08,IE,9251.0,309878.0,10.0,5071.0
IE22531,2021-08-15,IE,12115.0,321993.0,16.0,5087.0
IE22532,2021-08-22,IE,12389.0,334382.0,15.0,5102.0
IE22533,2021-08-29,IE,12766.0,347148.0,28.0,5130.0
IE22534,2021-09-05,IE,11324.0,358472.0,44.0,5174.0
IE22535,2021-09-12,IE,9911.0,368383.0,45.0,5219.0
IE22536,2021-09-19,IE,8840.0,377223.0,46.0,5265.0
IE22537,2021-09-26,IE,9196.0,386419.0,36.0,5301.0
IE22538,2021-10-03,IE,9106.0,395525.0,49.0,5350.0
IE22539,2021-10-10,IE,8844.0,404369.0,48.0,5398.0
IE22540,2021-10-17,IE,11721.0,416090.0,48.0,5446.0
IE22541,2021-10-24,IE,14171.0,430261.0,63.0,5509.0
IE22542,2021-10-31,IE,14940.0,445201.0,55.0,5564.0
IE22543,2021-11-07,IE,21608.0,466809.0,77.0,5641.0
IE22544,2021-11-14,IE,27728.0,494537.0,49.0,5690.0
IE22545,2021-11-21,IE,28823.0,523360.0,48.0,5738.0
IE22546,2021-11-28,IE,32704.0,556064.0,70.0,5808.0
IE22547,2021-12-05,IE,31944.0,588008.0,67.0,5875.0
IE22548,2021-12-12,IE,31480.0,619488.0,56.0,5931.0
IE22549,2021-12-19,IE,29191.0,648679.0,70.0,6001.0
IE22550,2021-12-26,IE,47414.0,696093.0,53.0,6054.0
IE22551,2022-01-02,IE,97002.0,793095.0,53.0,6107.0
IE22552,2022-01-09,IE,141823.0,934918.0,61.0,6168.0
IE22553,2022-01-16,IE,147583.0,1082501.0,89.0,6257.0
IE22554,2022-01-23,IE,56367.0,1138868.0,60.0,6317.0
IE22555,2022-01-30,IE,35097.0,1173965.0,78.0,6395.0
IE22556,2022-02-06,IE,36269.0,1210234.0,88.0,6483.0
IE22557,2022-02-13,IE,36892.0,1247126.0,59.0,6542.0
IE22558,2022-02-20,IE,32010.0,1279136.0,45.0,6587.0
IE22559,2022-02-27,IE,27088.0,1306224.0,60.0,6647.0
IE22560,2022-03-06,IE,22888.0,1329112.0,53.0,6700.0
IE22561,2022-03-13,IE,26726.0,1355838.0,65.0,6765.0
IE22562,2022-03-20,IE,34473.0,1390311.0,68.0,6833.0
IE22563,2022-03-27,IE,46646.0,1436957.0,84.0,6917.0
IE22564,2022-04-03,IE,42205.0,1479162.0,99.0,7016.0
IE22565,2022-04-10,IE,22014.0,1501176.0,103.0,7119.0
IE22566,2022-04-17,IE,13440.0,1514616.0,106.0,7225.0
IE22567,2022-04-24,IE,8932.0,1523548.0,81.0,7306.0
IE22568,2022-05-01,IE,7576.0,1531124.0,57.0,7363.0
IE22569,2022-05-08,IE,5251.0,1536375.0,56.0,7419.0
IE22570,2022-05-15,IE,13088.0,1549463.0,28.0,7447.0
IE22571,2022-05-22,IE,8038.0,1557501.0,28.0,7475.0
IE22572,2022-05-29,IE,4138.0,1561639.0,23.0,7498.0
IE22573,2022-06-05,IE,4467.0,1566106.0,19.0,7517.0
IE22574,2022-06-12,IE,6053.0,1572159.0,16.0,7533.0
IE22575,2022-06-19,IE,8220.0,1580379.0,24.0,7557.0
IE22576,2022-06-26,IE,11608.0,1591987.0,29.0,7586.0
IE22577,2022-07-03,IE,12852.0,1604839.0,44.0,7630.0
IE22578,2022-07-10,IE,14090.0,1618929.0,31.0,7661.0
IE22579,2022-07-17,IE,14291.0,1633220.0,50.0,7711.0
IE22580,2022-07-24,IE,7832.0,1641052.0,58.0,7769.0
IE22581,2022-07-31,IE,4541.0,1645593.0,40.0,7809.0
IE22582,2022-08-07,IE,2954.0,1648547.0,39.0,7848.0
IE22583,2022-08-14,IE,3193.0,1651740.0,41.0,7889.0
IE22584,2022-08-21,IE,2263.0,1654003.0,30.0,7919.0
IE22585,2022-08-28,IE,1641.0,1655644.0,19.0,7938.0
IE22586,2022-09-04,IE,1902.0,1657546.0,20.0,7958.0
IE22587,2022-09-11,IE,1780.0,1659326.0,15.0,7973.0
IE22588,2022-09-18,IE,1555.0,1660881.0,13.0,7986.0
IE22589,2022-09-25,IE,1875.0,1662756.0,16.0,8002.0
IE22590,2022-10-02,IE,1921.0,1664677.0,24.0,8026.0
IE22591,2022-10-09,IE,2261.0,1666938.0,32.0,8058.0
IE22592,2022-10-16,IE,2210.0,1669148.0,26.0,8084.0
IE22593,2022-10-23,IE,2036.0,1671184.0,36.0,8120.0
IE22594,2022-10-30,IE,1682.0,1672866.0,32.0,8152.0
IE22595,2022-11-06,IE,1905.0,1674771.0,33.0,8185.0
IE22596,2022-11-13,IE,1805.0,1676576.0,35.0,8220.0
IE22597,2022-11-20,IE,1565.0,1678141.0,34.0,8254.0
IE22598,2022-11-27,IE,1551.0,1679692.0,30.0,8284.0
IE22599,2022-12-04,IE,1745.0,1681437.0,32.0,8316.0
IE22600,2022-12-11,IE,2103.0,1683540.0,36.0,8352.0
IE22601,2022-12-18,IE,2699.0,1686239.0,29.0,8381.0
IE22602,2022-12-25,IE,3525.0,1689764.0,56.0,8437.0
IE22603,2023-01-01,IE,3004.0,1692768.0,65.0,8502.0
IE22604,2023-01-08,IE,3660.0,1696428.0,59.0,8561.0
IE22605,2023-01-15,IE,2245.0,1698673.0,64.0,8625.0
IE22606,2023-01-22,IE,1123.0,1699796.0,46.0,8671.0
IE22607,2023-01-29,IE,897.0,1700693.0,25.0,8696.0
IE22608,2023-02-05,IE,754.0,1701447.0,33.0,8729.0
IE22609,2023-02-12,IE,668.0,1702115.0,21.0,8750.0
IE22610,2023-02-19,IE,791.0,1702906.0,18.0,8768.0
IE22611,2023-02-26,IE,650.0,1703556.0,17.0,8785.0
IE22612,2023-03-05,IE,585.0,1704141.0,17.0,8802.0
IE22613,2023-03-12,IE,749.0,1704890.0,10.0,8812.0
IE22614,2023-03-19,IE,922.0,1705812.0,17.0,8829.0
IE22615,2023-03-26,IE,982.0,1706794.0,20.0,8849.0
IE22616,2023-04-02,IE,1345.0,1708139.0,19.0,8868.0
IE22617,2023-04-09,IE,707.0,1708846.0,20.0,8888.0
IE22618,2023-04-16,IE,588.0,1709434.0,15.0,8903.0
IE22619,2023-04-23,IE,612.0,1710046.0,16.0,8919.0
IE22620,2023-04-30,IE,504.0,1710550.0,26.0,8945.0
IE22621,2023-05-07,IE,477.0,1711027.0,19.0,8964.0
IE22622,2023-05-14,IE,492.0,1711519.0,17.0,8981.0
IE22623,2023-05-21,IE,423.0,1711942.0,29.0,9010.0
IE22624,2023-05-28,IE,517.0,1712459.0,12.0,9022.0
IE22625,2023-06-04,IE,435.0,1712894.0,18.0,9040.0
IE22626,2023-06-11,IE,311.0,1713205.0,21.0,9061.0
IE22627,2023-06-18,IE,281.0,1713486.0,12.0,9073.0
IE22628,2023-06-25,IE,223.0,1713709.0,8.0,9081.0
IE22629,2023-07-02,IE,130.0,1713839.0,7.0,9088.0
IE22630,2023-07-09,IE,172.0,1714011.0,11.0,9099.0
IE22631,2023-07-16,IE,212.0,1714223.0,4.0,9103.0
IE22632,2023-07-23,IE,261.0,1714484.0,4.0,9107.0
IE22633,2023-07-30,IE,365.0,1714849.0,12.0,9119.0
IE22634,2023-08-06,IE,625.0,1715474.0,8.0,9127.0
IE22635,2023-08-13,IE,691.0,1716165.0,15.0,9142.0
IE22636,2023-08-20,IE,844.0,1717009.0,15.0,9157.0
IE22637,2023-08-27,IE,931.0,1717940.0,24.0,9181.0
IE22638,2023-09-03,IE,756.0,1718696.0,20.0,9201.0
IE22639,2023-09-10,IE,801.0,1719497.0,21.0,9222.0
IE22640,2023-09-17,IE,718.0,1720215.0,13.0,9235.0
IE22641,2023-09-24,IE,583.0,1720798.0,13.0,9248.0
IE22642,2023-10-01,IE,741.0,1721539.0,10.0,9258.0
IE22643,2023-10-08,IE,706.0,1722245.0,17.0,9275.0
IE22644,2023-10-15,IE,567.0,1722812.0,17.0,9292.0
IE22645,2023-10-22,IE,609.0,1723421.0,12.0,9304.0
IE22646,2023-10-29,IE,502.0,1723923.0,13.0,9317.0
IE22647,2023-11-05,IE,412.0,1724335.0,14.0,9331.0
IE22648,2023-11-12,IE,530.0,1724865.0,14.0,9345.0
IE22649,2023-11-19,IE,484.0,1725349.0,9.0,9354.0
IE22650,2023-11-26,IE,420.0,1725769.0,6.0,9360.0
IE22651,2023-12-03,IE,440.0,1726209.0,22.0,9382.0
IE22652,2023-12-10,IE,510.0,1726719.0,13.0,9395.0
IE22653,2023-12-17,IE,711.0,1727430.0,20.0,9415.0
IE22654,2023-12-24,IE,928.0,1728358.0,25.0,9440.0
IE22655,2023-12-31,IE,595.0,1728953.0,14.0,9454.0
IE22656,2024-01-07,IE,1189.0,1730142.0,20.0,9474.0
IE22657,2024-01-14,IE,957.0,1731099.0,19.0,9493.0
IE22658,2024-01-21,IE,742.0,1731841.0,18.0,9511.0
IE22659,2024-01-28,IE,817.0,1732658.0,27.0,9538.0
IE22660,2024-02-04,IE,572.0,1733230.0,17.0,9555.0
IE22661,2024-02-11,IE,412.0,1733642.0,13.0,9568.0
IE22662,2024-02-18,IE,373.0,1734015.0,8.0,9576.0
IE22663,2024-02-25,IE,263.0,1734278.0,4.0,9580.0
IE22664,2024-03-03,IE,222.0,1734500.0,6.0,9586.0
IE22665,2024-03-10,IE,167.0,1734667.0,3.0,9589.0
IE22666,2024-03-17,IE,168.0,1734835.0,5.0,9594.0
IE22667,2024-03-24,IE,169.0,1735004.0,12.0,9606.0
IE22668,2024-03-31,IE,142.0,1735146.0,7.0,9613.0
IE22669,2024-04-07,IE,145.0,1735291.0,3.0,9616.0
IE22670,2024-04-14,IE,187.0,1735478.0,2.0,9618.0
IE22671,2024-04-21,IE,163.0,1735641.0,2.0,9620.0
IE22672,2024-04-28,IE,187.0,1735828.0,7.0,9627.0
IE22673,2024-05-05,IE,238.0,1736066.0,4.0,9631.0
IE22674,2024-05-12,IE,274.0,1736340.0,8.0,9639.0
IE22675,2024-05-19,IE,254.0,1736594.0,3.0,9642.0
IE22676,2024-05-26,IE,306.0,1736900.0,7.0,9649.0
IE22677,2024-06-02,IE,501.0,1737401.0,4.0,9653.0
IE22678,2024-06-09,IE,445.0,1737846.0,7.0,9660.0
IE22679,2024-06-16,IE,642.0,1738488.0,8.0,9668.0
IE22680,2024-06-23,IE,1040.0,1739528.0,19.0,9687.0
IE22681,2024-06-30,IE,1088.0,1740616.0,13.0,9700.0
IE22682,2024-07-07,IE,977.0,1741593.0,17.0,9717.0
IE22683,2024-07-14,IE,846.0,1742439.0,14.0,9731.0
IE22684,2024-07-21,IE,981.0,1743420.0,16.0,9747.0
IE22685,2024-07-28,IE,905.0,1744325.0,10.0,9757.0
IE22686,2024-08-04,IE,761.0,1745086.0,16.0,9773.0
IE22687,2024-08-11,IE,582.0,1745668.0,8.0,9781.0
IE22690,2024-09-01,IE,553.0,1747249.0,1.0,9782.0
IL22702,2020-03-22,IL,844.0,1036.0,1.0,1.0
IL22703,2020-03-29,IL,2868.0,3904.0,12.0,13.0
IL22704,2020-04-05,IL,4259.0,8163.0,36.0,49.0
IL22705,2020-04-12,IL,2786.0,10949.0,54.0,103.0
IL22706,2020-04-19,IL,2567.0,13516.0,63.0,166.0
IL22707,2020-04-26,IL,1759.0,15275.0,37.0,203.0
IL22708,2020-05-03,IL,768.0,16043.0,30.0,233.0
IL22709,2020-05-10,IL,293.0,16336.0,19.0,252.0
IL22710,2020-05-17,IL,169.0,16505.0,21.0,273.0
IL22711,2020-05-24,IL,121.0,16626.0,10.0,283.0
IL22712,2020-05-31,IL,344.0,16970.0,6.0,289.0
IL22713,2020-06-07,IL,752.0,17722.0,11.0,300.0
IL22714,2020-06-14,IL,1260.0,18982.0,5.0,305.0
IL22715,2020-06-21,IL,1676.0,20658.0,5.0,310.0
IL22716,2020-06-28,IL,2831.0,23489.0,16.0,326.0
IL22717,2020-07-05,IL,5810.0,29299.0,15.0,341.0
IL22718,2020-07-12,IL,8756.0,38055.0,34.0,375.0
IL22719,2020-07-19,IL,11408.0,49463.0,53.0,428.0
IL22720,2020-07-26,IL,11867.0,61330.0,68.0,496.0
IL22721,2020-08-02,IL,10932.0,72262.0,83.0,579.0
IL22722,2020-08-09,IL,10106.0,82368.0,82.0,661.0
IL22723,2020-08-16,IL,9839.0,92207.0,88.0,749.0
IL22724,2020-08-23,IL,9687.0,101894.0,87.0,836.0
IL22725,2020-08-30,IL,11652.0,113546.0,88.0,924.0
IL22726,2020-09-06,IL,15508.0,129054.0,108.0,1032.0
IL22727,2020-09-13,IL,23881.0,152935.0,113.0,1145.0
IL22728,2020-09-20,IL,32590.0,185525.0,145.0,1290.0
IL22729,2020-09-27,IL,43128.0,228653.0,190.0,1480.0
IL22730,2020-10-04,IL,35988.0,264641.0,241.0,1721.0
IL22731,2020-10-11,IL,25121.0,289762.0,257.0,1978.0
IL22732,2020-10-18,IL,12757.0,302519.0,245.0,2223.0
IL22733,2020-10-25,IL,6926.0,309445.0,190.0,2413.0
IL22734,2020-11-01,IL,4652.0,314097.0,156.0,2569.0
IL22735,2020-11-08,IL,4530.0,318627.0,113.0,2682.0
IL22736,2020-11-15,IL,4585.0,323212.0,60.0,2742.0
IL22737,2020-11-22,IL,5091.0,328303.0,68.0,2810.0
IL22738,2020-11-29,IL,6362.0,334665.0,58.0,2868.0
IL22739,2020-12-06,IL,9033.0,343698.0,60.0,2928.0
IL22740,2020-12-13,IL,11998.0,355696.0,80.0,3008.0
IL22741,2020-12-20,IL,17326.0,373022.0,103.0,3111.0
IL22742,2020-12-27,IL,26083.0,399105.0,131.0,3242.0
IL22743,2021-01-03,IL,36643.0,435748.0,191.0,3433.0
IL22744,2021-01-10,IL,50749.0,486497.0,244.0,3677.0
IL22745,2021-01-17,IL,58256.0,544753.0,341.0,4018.0
IL22746,2021-01-24,IL,49873.0,594626.0,366.0,4384.0
IL22747,2021-01-31,IL,45816.0,640442.0,381.0,4765.0
IL22748,2021-02-07,IL,46171.0,686613.0,348.0,5113.0
IL22749,2021-02-14,IL,35955.0,722568.0,248.0,5361.0
IL22750,2021-02-21,IL,25826.0,748394.0,205.0,5566.0
IL22751,2021-02-28,IL,25825.0,774219.0,177.0,5743.0
IL22752,2021-03-07,IL,26152.0,800371.0,132.0,5875.0
IL22753,2021-03-14,IL,17889.0,818260.0,115.0,5990.0
IL22754,2021-03-21,IL,9371.0,827631.0,101.0,6091.0
IL22755,2021-03-28,IL,4543.0,832174.0,77.0,6168.0
IL22756,2021-04-04,IL,2360.0,834534.0,81.0,6249.0
IL22757,2021-04-11,IL,1684.0,836218.0,59.0,6308.0
IL22758,2021-04-18,IL,1052.0,837270.0,43.0,6351.0
IL22759,2021-04-25,IL,984.0,838254.0,24.0,6375.0
IL22760,2021-05-02,IL,624.0,838878.0,16.0,6391.0
IL22761,2021-05-09,IL,404.0,839282.0,13.0,6404.0
IL22762,2021-05-16,IL,261.0,839543.0,8.0,6412.0
IL22763,2021-05-23,IL,209.0,839752.0,7.0,6419.0
IL22764,2021-05-30,IL,150.0,839902.0,6.0,6425.0
IL22765,2021-06-06,IL,115.0,840017.0,4.0,6429.0
IL22766,2021-06-13,IL,92.0,840109.0,3.0,6432.0
IL22767,2021-06-20,IL,184.0,840293.0,3.0,6435.0
IL22768,2021-06-27,IL,1095.0,841388.0,1.0,6436.0
IL22770,2021-07-11,IL,3244.0,846637.0,5.0,6441.0
IL22771,2021-07-18,IL,5222.0,851859.0,12.0,6453.0
IL22772,2021-07-25,IL,8764.0,860623.0,14.0,6467.0
IL22773,2021-08-01,IL,14859.0,875482.0,26.0,6493.0
IL22774,2021-08-08,IL,23515.0,898997.0,75.0,6568.0
IL22775,2021-08-15,IL,38065.0,937062.0,124.0,6692.0
IL22776,2021-08-22,IL,51170.0,988232.0,163.0,6855.0
IL22777,2021-08-29,IL,61130.0,1049362.0,193.0,7048.0
IL22778,2021-09-05,IL,66012.0,1115374.0,208.0,7256.0
IL22779,2021-09-12,IL,55065.0,1170439.0,171.0,7427.0
IL22780,2021-09-19,IL,54413.0,1224852.0,146.0,7573.0
IL22781,2021-09-26,IL,40329.0,1265181.0,143.0,7716.0
IL22782,2021-10-03,IL,24955.0,1290136.0,129.0,7845.0
IL22783,2021-10-10,IL,16145.0,1306281.0,101.0,7946.0
IL22784,2021-10-17,IL,11082.0,1317363.0,82.0,8028.0
IL22785,2021-10-24,IL,7222.0,1324585.0,45.0,8073.0
IL22786,2021-10-31,IL,4653.0,1329238.0,47.0,8120.0
IL22787,2021-11-07,IL,3775.0,1333013.0,22.0,8142.0
IL22788,2021-11-14,IL,3104.0,1336117.0,25.0,8167.0
IL22789,2021-11-21,IL,3191.0,1339308.0,22.0,8189.0
IL22790,2021-11-28,IL,3564.0,1342872.0,12.0,8201.0
IL22791,2021-12-05,IL,3636.0,1346508.0,15.0,8216.0
IL22792,2021-12-12,IL,4294.0,1350802.0,16.0,8232.0
IL22793,2021-12-19,IL,4887.0,1355689.0,13.0,8245.0
IL22794,2021-12-26,IL,9079.0,1364768.0,6.0,8251.0
IL22795,2022-01-02,IL,26891.0,1391659.0,11.0,8262.0
IL22796,2022-01-09,IL,112884.0,1504543.0,24.0,8286.0
IL22797,2022-01-16,IL,308975.0,1813518.0,74.0,8360.0
IL22798,2022-01-23,IL,494733.0,2308251.0,193.0,8553.0
IL22799,2022-01-30,IL,474410.0,2782661.0,336.0,8889.0
IL22800,2022-02-06,IL,382736.0,3165397.0,434.0,9323.0
IL22801,2022-02-13,IL,241078.0,3406475.0,439.0,9762.0
IL22802,2022-02-20,IL,135580.0,3542055.0,262.0,10024.0
IL22803,2022-02-27,IL,77870.0,3619925.0,192.0,10216.0
IL22804,2022-03-06,IL,53061.0,3672986.0,134.0,10350.0
IL22805,2022-03-13,IL,43758.0,3716744.0,71.0,10421.0
IL22806,2022-03-20,IL,47811.0,3764555.0,58.0,10479.0
IL22807,2022-03-27,IL,88966.0,3853521.0,50.0,10529.0
IL22808,2022-04-03,IL,86177.0,3939698.0,63.0,10592.0
IL22809,2022-04-10,IL,57296.0,3996994.0,60.0,10652.0
IL22810,2022-04-17,IL,34453.0,4031447.0,48.0,10700.0
IL22811,2022-04-24,IL,25894.0,4057341.0,46.0,10746.0
IL22812,2022-05-01,IL,21226.0,4078567.0,36.0,10782.0
IL22813,2022-05-08,IL,14419.0,4092986.0,30.0,10812.0
IL22814,2022-05-15,IL,15310.0,4108296.0,20.0,10832.0
IL22815,2022-05-22,IL,14797.0,4123093.0,23.0,10855.0
IL22816,2022-05-29,IL,13249.0,4136342.0,11.0,10866.0
IL22817,2022-06-05,IL,16478.0,4152820.0,14.0,10880.0
IL22818,2022-06-12,IL,29452.0,4182272.0,13.0,10893.0
IL22819,2022-06-19,IL,47448.0,4229720.0,18.0,10911.0
IL22820,2022-06-26,IL,67821.0,4297541.0,49.0,10960.0
